Gene,Cluster
ENSG00000273712,20
ENSG00000273729,11
ENSG00000273760,12
ENSG00000273783,16
ENSG00000273784,14
ENSG00000273802,5
ENSG00000273820,13
ENSG00000274002,19
ENSG00000274020,20
ENSG00000274026,20
ENSG00000274070,19
ENSG00000274173,19
ENSG00000274180,13
ENSG00000274214,17
ENSG00000274265,6
ENSG00000274272,19
ENSG00000274276,7
ENSG00000274322,1
ENSG00000274460,11
ENSG00000274588,17
ENSG00000274602,7
ENSG00000274605,15
ENSG00000274611,17
ENSG00000274712,11
ENSG00000274750,20
ENSG00000274760,2
ENSG00000274808,13
ENSG00000274979,11
ENSG00000275023,9
ENSG00000275066,19
ENSG00000275074,13
ENSG00000275131,20
ENSG00000275202,1
ENSG00000275342,9
ENSG00000275410,19
ENSG00000275437,5
ENSG00000275464,17
ENSG00000275620,11
ENSG00000275700,10
ENSG00000275740,14
ENSG00000275895,12
ENSG00000276043,10
ENSG00000276116,7
ENSG00000276141,3
ENSG00000276256,8
ENSG00000276317,13
ENSG00000276529,10
ENSG00000276600,5
ENSG00000276672,10
ENSG00000276728,1
ENSG00000276850,20
ENSG00000276950,16
ENSG00000277053,20
ENSG00000277117,3
ENSG00000277159,9
ENSG00000277161,10
ENSG00000277287,20
ENSG00000277443,7
ENSG00000277449,15
ENSG00000277462,4
ENSG00000277496,20
ENSG00000277879,10
ENSG00000277969,17
ENSG00000278023,6
ENSG00000278259,17
ENSG00000278266,12
ENSG00000278291,3
ENSG00000278299,8
ENSG00000278535,20
ENSG00000278558,20
ENSG00000278611,17
ENSG00000278615,6
ENSG00000278619,17
ENSG00000278662,9
ENSG00000278768,11
ENSG00000278828,5
ENSG00000278869,7
ENSG00000278948,13
ENSG00000278952,5
ENSG00000279094,10
ENSG00000279117,20
ENSG00000279170,5
ENSG00000279208,5
ENSG00000279228,20
ENSG00000279278,16
ENSG00000279406,19
ENSG00000279453,2
ENSG00000279483,14
ENSG00000279631,5
ENSG00000279673,4
ENSG00000279692,17
ENSG00000279718,18
ENSG00000279806,3
ENSG00000280071,13
ENSG00000280088,10
ENSG00000280106,16
ENSG00000280128,7
ENSG00000280129,18
ENSG00000280145,5
ENSG00000280173,16
ENSG00000280187,7
ENSG00000280195,7
ENSG00000280206,6
ENSG00000280279,2
ENSG00000280303,13
ENSG00000280330,18
ENSG00000280341,17
ENSG00000280347,14
ENSG00000280587,1
ENSG00000280693,6
ENSG00000280780,20
ENSG00000280789,10
ENSG00000280800,14
ENSG00000280893,6
ENSG00000281026,20
ENSG00000281189,20
ENSG00000281398,10
ENSG00000281406,13
ENSG00000281991,15
ENSG00000282393,17
ENSG00000282851,15
ENSG00000282993,2
ENSG00000283294,4
ENSG00000283405,6
ENSG00000283440,7
ENSG00000283453,4
ENSG00000283549,11
ENSG00000283828,12
ENSG00000283999,20
ENSG00000284048,20
ENSG00000284196,11
ENSG00000284428,19
ENSG00000284620,17
ENSG00000284691,20
ENSG00000284753,10
ENSG00000284776,14
ENSG00000284879,17
ENSG00000284906,6
ENSG00000284946,6
ENSG00000284948,13
ENSG00000284968,16
ENSG00000284976,16
ENSG00000285043,4
ENSG00000285077,6
ENSG00000285106,3
ENSG00000285128,16
ENSG00000285230,1
ENSG00000285292,10
ENSG00000285294,11
ENSG00000285330,15
ENSG00000285382,7
ENSG00000285407,12
ENSG00000285427,1
ENSG00000285437,19
ENSG00000285508,6
ENSG00000285517,17
ENSG00000285554,20
ENSG00000285565,11
ENSG00000285572,17
ENSG00000285625,10
ENSG00000285723,6
ENSG00000285725,2
ENSG00000285771,11
ENSG00000285816,4
ENSG00000285906,4
ENSG00000285933,7
ENSG00000285953,18
ENSG00000285982,17
ENSG00000286033,8
ENSG00000286058,11
ENSG00000286134,15
ENSG00000286155,10
ENSG00000286220,5
ENSG00000286324,17
ENSG00000286405,1
ENSG00000286416,1
ENSG00000286619,3
ENSG00000286785,15
ENSG00000286812,13
ENSG00000286827,14
ENSG00000286912,16
ENSG00000287064,5
ENSG00000287117,17
ENSG00000287301,11
ENSG00000287312,6
ENSG00000287356,15
ENSG00000287382,17
ENSG00000287445,1
ENSG00000287526,15
ENSG00000287562,18
ENSG00000287719,13
ENSG00000287737,7
ENSG00000287778,3
ENSG00000287839,11
ENSG00000287860,5
ENSG00000287906,5
ENSG00000287933,1
ENSG00000288007,11
ENSG00000288187,18
ENSG00000288550,13
ENSG00000288559,12
ENSG00000288587,18
ENSG00000288596,11
ENSG00000288632,3
ENSG00000288675,7
ENSG00000288684,6
ENSG00000288710,10
ENSG00000288722,3
