Gene,Cluster
ENSG00000281348,1
ENSG00000281398,6
ENSG00000281406,10
ENSG00000281571,15
ENSG00000282393,11
ENSG00000282936,1
ENSG00000283050,17
ENSG00000283078,15
ENSG00000283405,11
ENSG00000283440,18
ENSG00000283511,15
ENSG00000283515,18
ENSG00000283782,5
ENSG00000283828,13
ENSG00000284194,7
ENSG00000284196,1
ENSG00000284308,15
ENSG00000284428,5
ENSG00000284620,15
ENSG00000284691,12
ENSG00000284727,18
ENSG00000284753,11
ENSG00000284776,11
ENSG00000284968,17
ENSG00000284981,12
ENSG00000285043,7
ENSG00000285077,13
ENSG00000285106,9
ENSG00000285128,18
ENSG00000285184,17
ENSG00000285230,14
ENSG00000285278,13
ENSG00000285292,6
ENSG00000285294,20
ENSG00000285410,17
ENSG00000285427,15
ENSG00000285437,11
ENSG00000285458,19
ENSG00000285508,11
ENSG00000285517,1
ENSG00000285554,19
ENSG00000285625,11
ENSG00000285641,1
ENSG00000285723,6
ENSG00000285771,15
ENSG00000285793,12
ENSG00000285796,3
ENSG00000285816,13
ENSG00000285854,4
ENSG00000285901,13
ENSG00000285933,9
ENSG00000285976,11
ENSG00000285982,6
ENSG00000286033,4
ENSG00000286104,3
ENSG00000286134,8
ENSG00000286155,11
ENSG00000286220,15
ENSG00000286324,1
ENSG00000286388,3
ENSG00000286405,6
ENSG00000286406,19
ENSG00000286416,3
ENSG00000286529,1
ENSG00000286619,4
ENSG00000286760,13
ENSG00000286785,3
ENSG00000286827,1
ENSG00000286895,5
ENSG00000287104,3
ENSG00000287151,13
ENSG00000287301,8
ENSG00000287312,15
ENSG00000287356,17
ENSG00000287382,15
ENSG00000287407,10
ENSG00000287445,11
ENSG00000287526,20
ENSG00000287576,1
ENSG00000287721,1
ENSG00000287769,17
ENSG00000287847,1
ENSG00000287860,3
ENSG00000287868,1
ENSG00000287906,6
ENSG00000287933,7
ENSG00000288040,4
ENSG00000288258,1
ENSG00000288398,15
ENSG00000288558,4
ENSG00000288559,4
ENSG00000288596,17
ENSG00000288656,19
ENSG00000288684,14
ENSG00000288702,20
ENSG00000288710,1
