"gene_name","logFC_5Z_1h","logFC_PI_1h","logFC_PD_1h","logFC_PIPD_1h","logFC_PI5Z_1h","logFC_5Z_2h","logFC_PI_2h","logFC_PD_2h","logFC_PIPD_2h","logFC_PI5Z_2h","logFC_5Z_4h","logFC_PI_4h","logFC_PD_4h","logFC_PIPD_4h","logFC_PI5Z_4h","logFC_5Z_8h","logFC_PI_8h","logFC_PD_8h","logFC_PIPD_8h","logFC_PI5Z_8h","logFC_5Z_24h","logFC_PI_24h","logFC_PD_24h","logFC_PIPD_24h","logFC_PI5Z_24h","adj.P.Val_5Z_1h","adj.P.Val_PI_1h","adj.P.Val_PD_1h","adj.P.Val_PIPD_1h","adj.P.Val_PI5Z_1h","adj.P.Val_5Z_2h","adj.P.Val_PI_2h","adj.P.Val_PD_2h","adj.P.Val_PIPD_2h","adj.P.Val_PI5Z_2h","adj.P.Val_5Z_4h","adj.P.Val_PI_4h","adj.P.Val_PD_4h","adj.P.Val_PIPD_4h","adj.P.Val_PI5Z_4h","adj.P.Val_5Z_8h","adj.P.Val_PI_8h","adj.P.Val_PD_8h","adj.P.Val_PIPD_8h","adj.P.Val_PI5Z_8h","adj.P.Val_5Z_24h","adj.P.Val_PI_24h","adj.P.Val_PD_24h","adj.P.Val_PIPD_24h","adj.P.Val_PI5Z_24h"
"MET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.13111387628928,NA,-1.29352823709671,NA,-1.01314662870392,NA,NA,-1.12296507024043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.47865474797143e-10,NA,4.19915596701064e-11,NA,2.83614273439386e-09,NA,NA,1.36359728469605e-11,NA,NA
"CCNE2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.28513894961323,NA,-1.79964770082512,-1.71176733045613,-1.60041587739471,NA,NA,NA,NA,1.33748299329865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31704454751739e-09,NA,6.0592269965584e-12,4.84806464286932e-14,1.69526843817907e-12,NA,NA,NA,NA,8.9039703344386e-13
"GLI2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.03808363016463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52468293169124e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANKRD13B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.06442234349132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96654069274854e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ABLIM3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.37044601892688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64471666987391e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PWP2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.13522142941646,NA,NA,-1.22680922062725,-1.11663389804686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.41996015674316e-09,NA,NA,2.15875311041524e-11,6.88238023873664e-10,NA,NA,NA,NA,NA
"ITPR2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23480004731715,NA,NA,NA,1.25536030052818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5715701738101e-09,NA,NA,NA,4.2133624678709e-10,NA,NA,NA,NA,NA
"ANK1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31455545896937,NA,NA,NA,1.22663141463525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.96249473162988e-09,NA,NA,NA,6.59802286788065e-09,NA,NA,NA,NA,NA
"KCNC4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.28449173883822,NA,-1.09888065054391,NA,-1.09012900301537,NA,NA,NA,NA,1.08310266186669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.94647993601789e-09,NA,4.77531447313964e-07,NA,3.65935163354236e-08,NA,NA,NA,NA,3.07603682180676e-09
"PHLDB2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.30889940433634,NA,-1.1258248898103,NA,-1.1488201787399,NA,NA,-1.45246720625091,-1.76109294344707,-1.24966355211244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8852549013504e-09,NA,2.55466341368108e-07,NA,4.67734379873547e-08,NA,NA,2.28094470793886e-11,1.96285273791975e-14,3.12385855126529e-09
"SLC1A3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19332595483039,NA,NA,NA,NA,NA,NA,1.07512349449532,1.55908979639121,1.57518482007213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.95603238428963e-09,NA,NA,NA,NA,NA,NA,7.46632384312256e-08,8.94634024622213e-13,2.02798879974416e-12
"CDCA7L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.19367699255301,NA,-1.84370315055164,NA,NA,NA,NA,-1.39812427210568,-1.51475175450756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.99916058762433e-09,NA,2.70887944596828e-12,NA,NA,NA,NA,3.94789923746814e-12,1.55345126208748e-12,NA
"TRIM38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03834815650778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11178275122394e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALDH3B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08152923262174,NA,NA,1.30218406293898,1.43709974619407,NA,NA,1.50614233227805,1.75152795299914,1.10047623557955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33440552481845e-08,NA,NA,5.02318218083993e-12,2.32738093389979e-13,NA,NA,7.6600798046127e-17,8.24303708222637e-20,9.12373110871063e-11
"MYO1A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6242948795532,NA,1.15742275576541,NA,1.23758179835311,NA,NA,1.71198589948204,1.80058280028377,1.43687403075633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27060654183772e-08,NA,5.76737635015927e-05,NA,3.85996239247764e-06,NA,NA,7.5217554038347e-11,1.74802227640956e-11,1.13348575570922e-07
"SYNPR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.51950414482267,NA,-1.99167646311156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.46690922749023e-08,NA,7.91818553012628e-10,NA,NA,NA,NA,NA,NA,NA
"NBEAL2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.04805439953612,NA,NA,NA,-1.22386826846672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27020158012558e-08,NA,NA,NA,4.82596890161335e-11,NA,NA,NA,NA,NA
"ERO1B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45684722156868,NA,1.12324248446768,NA,1.11912422389463,NA,NA,NA,1.02390672969279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.50280481815328e-08,NA,1.52344564354808e-05,NA,3.75326082292313e-06,NA,NA,NA,3.38517520123702e-06,NA
"CDRT1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.00360662099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6407576224238e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H2BC5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21012846011273,NA,NA,1.0466667913106,NA,NA,NA,1.03773268180507,1.07741341290992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.76185315271552e-08,NA,NA,1.462159605796e-07,NA,NA,NA,6.58937112496979e-06,4.93464670558658e-06,NA
"FAM86C1P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2329034905267,NA,NA,-1.21531876511495,-1.45906076919099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.82374970840608e-08,NA,NA,1.11655446814788e-09,8.97881264004913e-11,NA,NA,NA,NA,NA
"KIF26B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.0695270354763,NA,NA,NA,NA,NA,NA,1.08716498995294,1.60205424455341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.24499611793791e-08,NA,NA,NA,NA,NA,NA,6.3645377957105e-10,5.7927749360403e-16,NA
"FGA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92844334580733,-2.14911750147579,1.22151125933806,NA,NA,1.79348427027601,NA,2.84290674212614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7716781362761e-08,0.000571974210737263,0.000563195929635757,NA,NA,1.71153586869541e-05,NA,2.12049652678317e-12,NA,NA
"DNAJC3-DT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11748769843814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.42401573241946e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VSNL1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10948109653142,NA,NA,NA,1.22902325388584,1.12908569490122,1.1898115677964,1.95520119988801,2.97176401387237,2.34260863995019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3011259434806e-08,NA,NA,NA,4.77065212978708e-10,3.816465233676e-06,2.95300888668772e-07,3.93401450120763e-15,1.61002003318386e-23,1.3071164696909e-17
"DSCC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.07692044413274,NA,-1.23921810590593,-1.29478373871056,-1.11728043971024,NA,NA,NA,-1.30511713572975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.62016825357482e-08,NA,8.41358312241551e-09,3.03000476885667e-11,4.01567039245783e-09,NA,NA,NA,2.60829044061999e-09,NA
"MCM10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.07182240645426,NA,-1.31192549774972,-1.84279411680847,-1.75953842132968,NA,NA,NA,NA,1.14798575592917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.39760903205655e-08,NA,1.28970956581995e-09,2.15666273980471e-15,4.07963781821834e-14,NA,NA,NA,NA,4.95276440835042e-10
"GDPD3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.49573142314971,NA,1.70844025143553,1.39839977466625,1.73742041230602,NA,NA,1.44195546424163,1.50395054075808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.93926646651393e-08,NA,1.32377285423103e-09,4.70029645321784e-08,1.05543333204816e-10,NA,NA,2.65555261565202e-09,1.08669079466738e-09,NA
"KIAA0513",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00845821405685,NA,1.13427292281147,NA,NA,NA,NA,1.03674974620911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.89942300102304e-08,NA,4.91532220501892e-09,NA,NA,NA,NA,2.24202298000912e-08,NA,NA
"ETS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.42587326862091,NA,NA,NA,-1.47136111429136,-1.08344640758305,NA,-1.43996532387357,-1.38014189817858,-1.36840445773213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.65412926968749e-08,NA,NA,NA,1.60049674026926e-08,1.86502867944267e-07,NA,3.19910339698783e-12,3.29683230089473e-11,4.29670597676117e-10
"CLSPN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.01754749691634,NA,-1.3566795770127,-1.84003009769714,-1.89604996135802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00403554639901e-07,NA,3.4768056114915e-10,1.16566834523176e-15,2.37823370966095e-15,NA,NA,NA,NA,NA
"DEGS2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.78594023129488,1.04316749173428,2.10009005892662,2.08190024412471,2.02591296703965,1.36506673520755,NA,2.3110211073164,2.06095123795534,1.45705859684174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.20268338703343e-07,0.00300912900075419,1.6596301113472e-09,2.09261329436406e-10,8.31882892529643e-10,4.78050404600355e-06,NA,6.88445664424731e-15,8.58101916383816e-13,3.14533701829697e-07
"PMEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05719534731838,NA,1.30902381137272,NA,NA,NA,NA,1.50014748754954,1.40085141798692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.54526620302153e-07,NA,6.20395136426492e-10,NA,NA,NA,NA,3.10103729555049e-12,5.6719352743624e-11,NA
"SCNN1A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31409529858885,1.42154550955157,NA,1.73237130701379,2.16891469970517,1.46034271080355,NA,2.24141573595612,1.92043240490191,1.3886467192283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.95320471239096e-07,4.82117555219676e-08,NA,5.83556707437174e-12,1.59032130382035e-15,1.77492399038844e-10,NA,6.62240973090436e-20,7.01348654678172e-17,1.68747359651413e-10
"MIR4435-2HG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.14445481906807,NA,-1.61366940359918,-1.44087517985991,NA,NA,NA,-2.65609370910058,-2.10841847766013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.72342554087551e-07,NA,1.84916132529634e-09,1.04398601713312e-10,NA,NA,NA,7.81275487438213e-18,6.95961470680038e-15,NA
"CCDC170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10235716196607,NA,NA,NA,NA,NA,NA,1.56705740092637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.40745115076314e-07,NA,NA,NA,NA,NA,NA,2.75914683791505e-15,NA,NA
"TMEM50B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09782747505776,NA,NA,NA,NA,NA,1.35175906827438,1.18873977765979,2.53471111474133,1.87619800113773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.794279148558e-07,NA,NA,NA,NA,NA,4.80975384202115e-07,2.51020393115346e-06,6.33123663802578e-17,3.33135807468797e-11
"SLC7A8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47685829014025,NA,1.40200033503125,1.52968765145011,1.94805908088764,1.34334855580609,1.62826828673515,2.15232716681216,2.30266806931227,2.06194877060836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.30547449402935e-07,NA,1.61255008298082e-06,3.13169386869303e-08,2.9795087125189e-11,0.000159186908803353,1.5089951795238e-06,1.61060808742501e-10,1.61047922946451e-11,2.52746149551112e-09
"PADI1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4719186892124,1.38256322772933,NA,NA,-1.12819053696392,-1.20126446839712,NA,-1.66897295122979,-1.89924270986343,-1.06127223133782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.90679868042849e-07,5.15601827490613e-10,NA,NA,1.02849056862572e-05,2.15030663593353e-07,NA,2.10393664807365e-12,1.19734939475104e-12,1.34790527380328e-06
"NDUFA6-DT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.40585408100312,NA,1.38979530570627,NA,1.16944561404564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.98707511506565e-07,NA,1.20694354604793e-06,NA,1.0710385136315e-05,NA,NA,NA,NA,NA
"FA2H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03008398491634,NA,1.18894926458558,1.42947188875065,1.26104595148751,NA,1.05707771249768,1.34663007085071,1.37335210777256,1.22335056619991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.60929777393281e-07,NA,3.53416448569783e-08,5.7464960064785e-12,8.31882892529643e-10,NA,4.14801662395262e-06,1.31749032298113e-09,1.11658380285685e-09,1.63558317287434e-07
"UPP1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.16434242947434,NA,-1.4029162859644,-1.50434815855235,-1.59553640514682,NA,-1.15173336885387,-1.56033813842378,-2.08133970121802,-1.19948752743689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.37253751549237e-07,NA,1.38286293070545e-07,3.16717540984836e-10,5.79525800194256e-10,NA,3.17023271030119e-10,2.54413745988469e-15,1.55871196223309e-17,3.44826703784236e-10
"PLB1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.74246244590318,NA,-2.39903793919019,-1.5248550237557,-1.28265733278066,NA,NA,-1.63514005909661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.84074692335232e-07,NA,5.51925177062561e-08,2.93151775846582e-07,1.34333485116813e-05,NA,NA,4.43512044337064e-11,NA,NA
"UPK3B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05196135063411,NA,NA,NA,1.12415392996784,1.5860522587463,1.12281708654155,2.31972253241085,2.9107584368042,2.19789663021819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07266335988446e-06,NA,NA,NA,6.95806330286383e-08,1.01214417020131e-12,1.06076946479183e-08,4.18339693033795e-22,4.94123347742185e-27,6.16970312327365e-20
"SEC14L5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08981553651437,NA,1.05110063203025,NA,1.2789285794109,NA,NA,1.00119027985443,1.1556297411743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52270292412819e-06,NA,6.28662073267667e-06,NA,7.87521944683293e-09,NA,NA,1.46506840453471e-07,4.66068070683523e-09,NA
"SEMA4G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03102117801991,NA,1.06379636289325,1.07567018045797,1.24409521301651,NA,NA,2.33565269453348,2.46306996722384,1.46018769969022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.20204927028422e-06,NA,1.73348721263047e-06,2.16413675641157e-07,6.76432790770194e-09,NA,NA,5.66393265802759e-18,3.84115282215966e-19,1.65924145197337e-09
"PALM3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35372194860739,NA,1.23182612962581,NA,1.23202229787575,NA,NA,1.55832580776526,1.53313631070875,1.14223437019492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.04735709642641e-06,NA,2.96941377999522e-05,NA,8.34748976308986e-06,NA,NA,2.98727952115567e-07,5.56380063753329e-07,0.000382618560768395
"PTGES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45528650393868,1.53705684382193,NA,1.94008596318963,2.08395306044824,NA,NA,2.20982252329554,1.71969820224622,1.57250230068929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.84207276694585e-06,1.37674855787893e-06,NA,1.68313305431192e-10,2.5840189980052e-11,NA,NA,9.63089503785434e-13,6.87925703334914e-09,3.47691844825803e-07
"CRELD1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0313584925385,NA,NA,NA,NA,NA,NA,NA,1.87255204166381,1.21748797497936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.571177813126e-06,NA,NA,NA,NA,NA,NA,NA,8.43487348717115e-14,2.2272379463719e-07
"ESPN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.13544855915875,NA,2.17355032112939,2.34864338473907,2.6372555656952,NA,NA,2.54084367584776,2.34043712764708,1.34267623897651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30303053472214e-06,NA,2.36769145213098e-06,5.32287260493923e-08,2.59820614583963e-09,NA,NA,7.72879062012421e-14,2.13815218702605e-12,4.59883457709829e-05
"SLC25A42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11725275614607,NA,1.0141841288152,NA,1.32894591210997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.14205636757049e-06,NA,4.6800825011485e-05,NA,1.95534061667113e-08,NA,NA,NA,NA,NA
"SDR16C5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.00176138875266,NA,-1.34694939078627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.07981696948511e-06,NA,1.50583184377688e-07,NA,NA,NA,NA,NA,NA,NA
"FAM86B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.21859006920265,NA,NA,NA,NA,NA,NA,NA,-1.30112830007906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.97383525706248e-06,NA,NA,NA,NA,NA,NA,NA,6.81174396176465e-09,NA
"SMPD3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.01724733910838,NA,1.83688180718853,2.07209701032841,2.16611994446417,NA,NA,1.6075202479772,1.55547622617574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4933279194479e-06,NA,3.69688670708328e-05,5.06995903579485e-07,2.28990792809849e-07,NA,NA,1.33001233868316e-05,3.48563334439633e-05,NA
"MYB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.00008330241826,-1.07468021373499,NA,-1.65370543199196,-1.26459092881434,NA,NA,NA,NA,1.09814984061698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.86124208813254e-06,9.77104096748608e-06,NA,6.86886874666948e-11,8.21651131947459e-08,NA,NA,NA,NA,3.84872721206171e-06
"EPHX2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0210081661239,NA,1.12617388225845,1.09582316686126,1.42614986619977,NA,NA,1.1246942184427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13526224254431e-05,NA,2.56266306880608e-06,5.43333966680831e-07,6.69814849446845e-10,NA,NA,5.14262398217443e-09,NA,NA
"EPHB6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.66411163812808,1.24628178980204,-1.28887143161251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.18162338226026e-06,1.02538013967594e-06,0.000364604292354876,NA,NA,NA,NA,NA,NA,NA
"HLA-F-AS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.40231503079084,NA,1.13274363647244,1.15688449396205,1.54327731568341,NA,NA,1.32871410890046,1.87396096748698,1.50526404045826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25016994424994e-05,NA,0.000686400663011394,0.000117208947616295,5.59227335822006e-07,NA,NA,0.00107652761174878,4.37384943227196e-06,0.000524668814817512
"PKIB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14808321238662,NA,NA,NA,NA,NA,1.01123469731909,1.36764380559628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.65065121290412e-05,NA,NA,NA,NA,NA,0.00707010288424034,6.24483150732299e-05,NA,NA
"ATP10D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0469982335359,NA,1.1230330632922,NA,NA,NA,NA,1.95181857839865,1.35252401913946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.68838077133277e-05,NA,7.27012906062438e-06,NA,NA,NA,NA,1.89625305801841e-14,1.20215870644061e-08,NA
"VRTN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08288003783671,NA,1.33337004942976,NA,NA,1.20850979931085,1.08235223519468,2.73427800608235,2.13065887780318,1.19616437155985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92981350099908e-05,NA,3.33159557294655e-07,NA,NA,0.000660570329221818,0.001385552755859,8.59094409246271e-15,1.23908040847702e-10,0.000412679312390555
